,job_id,job_title,company,location,senority,posted_time,employment_type,scrape_time,search_query,search_location,skills
589,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Business
590,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Engineering
591,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Apache Spark
592,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Production Engineering
593,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Hadoop
594,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
595,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Mining
596,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Big Data
597,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Interpersonal Skills
598,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Mathematics
599,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Computer Science
600,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
601,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Next Gen
602,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Image Processing
603,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Apache Spark
604,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Deep Learning
605,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
606,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Customer Experience
607,525,Staff Data Scientist,Agoda,"Los Angeles, CA, US",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Personalization
608,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Computer Science
609,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Software Development
610,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Auto Layout
611,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Generic Programming
612,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,iOS
613,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Model-view-viewmodel (MVVM)
614,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Memory Management
615,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Core Data
616,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Swift (Programming Language)
617,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Structs
618,579,Senior iOS Engineer,Kaiser Permanente,"Moreno Valley, CA, US",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
619,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
620,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytics
621,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Online Marketing Analysis
622,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Adobe Analytics
623,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Media Analysis
624,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Campaign Analytics
625,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,DCM
626,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Marketing Analytics
627,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Campaigns
628,708,"Associate Director, Media Analytics",Department Of Navy,"Point Mugu, CA, US",,Posted 3 months ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Digital Media
